,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeELORating,AwayELORating,EloGap,HomePossession,AwayPossession,year,month,HomeAttackingRating,HomeMidfieldRating,HomeDefenceRating,HomeOverallRating,AwayAttackingRating,AwayMidfieldRating,AwayDefenceRating,AwayOverallRating,HOMEATTACKVSAWAYDEFENCE,AWAYATTACKVSHOMEDEFENCE,HOMERATINGSVSAWAYRATINGS,HOMEMIDFIELDVSAWAYMIDFIELD
958,958,958,958,958,958,958,958,29/12/2019,Man City,Sheffield United,2,0,H,0,0,D,16,8,4,0,5,6,8,5,1,1,0,0,1994.96557617,1686.96289062,308.00268555,71,29,2019,12,87,87,84,86,72,73,73,73,14,-12,13,14
959,959,959,959,959,959,959,959,01/01/2020,Brighton,Chelsea,1,1,D,0,1,A,16,16,5,5,8,15,5,3,2,3,0,0,1654.66943359,1850.17749023,-195.50805664000006,48,52,2020,1,75,76,76,76,79,82,81,81,-6,3,-5,-6
960,960,960,960,960,960,960,960,01/01/2020,Burnley,Aston Villa,1,2,A,0,2,A,20,11,1,6,12,10,8,4,1,1,0,0,1679.10400391,1610.80102539,68.30297852000011,62,38,2020,1,77,75,77,76,76,75,75,76,2,-1,0,0
961,961,961,961,961,961,961,961,01/01/2020,Newcastle,Leicester,0,3,A,0,2,A,5,17,2,10,8,12,4,5,1,1,0,0,1703.30102539,1825.20690918,-121.90588378999996,24,76,2020,1,77,77,76,77,79,79,79,79,-2,3,-2,-2
962,962,962,962,962,962,962,962,01/01/2020,Southampton,Tottenham,1,0,H,1,0,H,12,11,3,5,21,8,6,9,3,4,0,0,1669.66247559,1830.29541016,-160.6329345700001,42,58,2020,1,71,76,76,76,89,82,81,83,-10,13,-7,-6
963,963,963,963,963,963,963,963,01/01/2020,Watford,Wolves,2,1,H,1,0,H,9,16,3,4,12,6,4,7,3,1,1,0,1658.19641113,1770.25439453,-112.0579834,37,63,2020,1,78,78,76,77,79,83,76,78,2,3,-1,-5
964,964,964,964,964,964,964,964,01/01/2020,Man City,Everton,2,1,H,0,0,D,16,7,7,2,11,11,3,6,0,4,0,0,1996.95629883,1739.37780762,257.5784912099998,65,35,2020,1,87,87,84,86,79,78,78,79,9,-5,7,9
965,965,965,965,965,965,965,965,01/01/2020,Norwich,Crystal Palace,1,1,D,1,0,H,15,12,4,3,12,9,2,5,5,0,0,0,1595.47839355,1739.52319336,-144.0447998100001,41,60,2020,1,76,74,71,74,76,78,76,77,0,5,-3,-4
966,966,966,966,966,966,966,966,01/01/2020,West Ham,Bournemouth,4,0,H,3,0,H,14,3,7,2,3,12,9,2,1,2,0,0,1686.13464355,1674.6776123,11.45703125,42,57,2020,1,82,78,76,78,79,76,75,76,7,3,2,2
967,967,967,967,967,967,967,967,01/01/2020,Arsenal,Man United,2,0,H,2,0,H,10,10,4,4,11,15,1,4,2,0,0,0,1791.20288086,1824.40332031,-33.200439449999976,49,51,2020,1,85,82,79,81,83,80,78,81,7,4,0,2
968,968,968,968,968,968,968,968,02/01/2020,Liverpool,Sheffield United,2,0,H,1,0,H,19,3,7,2,5,8,8,4,0,0,0,0,2069.18139648,1684.97216797,384.20922850999983,74,26,2020,1,87,83,85,85,73,74,75,74,12,-12,11,9
969,969,969,969,969,969,969,969,10/01/2020,Sheffield United,West Ham,1,0,H,0,0,D,13,7,3,2,11,6,7,3,1,0,0,0,1683.65197754,1698.49438477,-14.842407229999935,46,54,2020,1,73,74,75,74,82,78,76,78,-3,7,-4,-4
970,970,970,970,970,970,970,970,11/01/2020,Crystal Palace,Arsenal,1,1,D,0,1,A,6,7,3,4,14,22,1,4,2,3,0,1,1737.08337402,1801.56054688,-64.47717285999988,43,57,2020,1,76,78,76,77,85,82,79,81,-3,9,-4,-4
971,971,971,971,971,971,971,971,11/01/2020,Chelsea,Burnley,3,0,H,2,0,H,18,7,8,2,7,4,10,3,0,3,0,0,1846.40258789,1667.81799316,178.58459472999994,65,35,2020,1,79,82,81,81,77,75,77,76,2,-4,5,7
972,972,972,972,972,972,972,972,11/01/2020,Everton,Brighton,1,0,H,1,0,H,14,9,6,2,7,7,4,3,2,1,0,0,1737.49890137,1658.44445801,79.05444336000005,52,48,2020,1,79,78,78,79,75,76,76,76,3,-3,3,2
973,973,973,973,973,973,973,973,11/01/2020,Leicester,Southampton,1,2,A,1,1,D,5,16,5,10,9,17,2,4,0,3,0,0,1836.40759277,1680.21411133,156.19348144000014,57,43,2020,1,79,79,79,79,71,76,76,76,3,-8,3,3
974,974,974,974,974,974,974,974,11/01/2020,Man United,Norwich,4,0,H,1,0,H,13,8,6,3,18,7,4,2,0,0,0,0,1814.0456542999998,1597.91821289,216.12744140999985,61,40,2020,1,83,80,78,81,76,74,71,74,12,-2,7,6
975,975,975,975,975,975,975,975,11/01/2020,Wolves,Newcastle,1,1,D,1,1,D,9,5,4,1,13,12,5,2,0,3,0,0,1760.70227051,1692.1003417999998,68.60192871000028,65,35,2020,1,79,83,76,78,77,77,76,77,3,1,1,6
976,976,976,976,976,976,976,976,11/01/2020,Tottenham,Liverpool,0,1,A,0,1,A,14,13,4,7,4,8,4,3,0,2,0,0,1819.74377441,2070.50170898,-250.75793456999986,33,67,2020,1,89,82,81,83,87,83,85,85,4,6,-2,-1
977,977,977,977,977,977,977,977,12/01/2020,Bournemouth,Watford,0,3,A,0,1,A,10,18,1,6,3,13,5,5,1,1,0,0,1662.31787109,1667.74853516,-5.430664070000149,56,44,2020,1,79,76,75,76,78,78,76,77,3,3,-1,-2
978,978,978,978,978,978,978,978,12/01/2020,Aston Villa,Man City,1,6,A,0,4,A,7,22,1,12,5,12,2,4,2,1,0,0,1622.08703613,1998.83508301,-376.7480468800002,30,70,2020,1,76,75,75,76,87,87,84,86,-8,12,-10,-12
979,979,979,979,979,979,979,979,18/01/2020,Watford,Tottenham,0,0,D,0,0,D,15,17,2,5,13,13,3,3,2,3,0,0,1683.81921387,1816.24487305,-132.4256591799999,42,57,2020,1,78,78,76,77,89,82,81,83,-3,13,-6,-4
980,980,980,980,980,980,980,980,18/01/2020,Arsenal,Sheffield United,1,1,D,1,0,H,11,12,4,4,9,13,4,5,1,2,0,0,1801.35253906,1690.58666992,110.76586913999996,60,40,2020,1,85,82,79,81,73,74,75,74,10,-6,7,8
981,981,981,981,981,981,981,981,18/01/2020,Brighton,Aston Villa,1,1,D,1,0,H,10,8,2,3,11,13,3,4,3,3,0,0,1653.61437988,1618.21875,35.39562987999989,55,45,2020,1,75,76,76,76,76,75,75,76,0,0,0,1
982,982,982,982,982,982,982,982,18/01/2020,Man City,Crystal Palace,2,2,D,0,1,A,25,5,6,3,9,7,14,2,1,2,0,0,2002.70336914,1737.29138184,265.4119873,73,27,2020,1,87,87,84,86,76,78,76,77,11,-8,9,9
983,983,983,983,983,983,983,983,18/01/2020,Norwich,Bournemouth,1,0,H,1,0,H,16,6,5,3,10,10,4,5,2,2,1,1,1593.2043457,1646.24719238,-53.0428466799999,66,34,2020,1,76,74,71,74,79,76,75,76,1,8,-2,-2
984,984,984,984,984,984,984,984,18/01/2020,Southampton,Wolves,2,3,A,2,0,H,11,8,5,4,13,12,1,3,2,1,0,0,1693.22338867,1757.23059082,-64.00720215000001,56,44,2020,1,71,76,76,76,79,83,76,78,-5,3,-2,-7
985,985,985,985,985,985,985,985,18/01/2020,West Ham,Everton,1,1,D,1,1,D,12,11,6,3,11,13,7,6,1,0,0,0,1691.55969238,1742.32897949,-50.76928711000005,49,51,2020,1,82,78,76,78,79,78,78,79,4,3,-1,0
986,986,986,986,986,986,986,986,18/01/2020,Newcastle,Chelsea,1,0,H,0,0,D,7,19,2,4,9,14,1,10,1,1,0,0,1695.57202148,1851.45324707,-155.88122559,31,69,2020,1,77,77,76,77,79,82,81,81,-4,3,-4,-5
987,987,987,987,987,987,987,987,19/01/2020,Burnley,Leicester,2,1,H,0,1,A,8,18,5,8,14,8,4,5,1,0,0,0,1662.76745605,1823.39831543,-160.63085937999998,44,56,2020,1,77,75,77,76,79,79,79,79,-2,2,-3,-4
988,988,988,988,988,988,988,988,19/01/2020,Liverpool,Man United,2,0,H,1,0,H,16,9,5,4,7,10,11,5,1,3,0,0,2074.00048828,1818.75952148,255.2409667999998,53,47,2020,1,87,83,85,85,83,80,78,81,9,-2,4,3
989,989,989,989,989,989,989,989,21/01/2020,Aston Villa,Watford,2,1,H,0,1,A,16,8,5,2,11,18,6,3,2,2,0,0,1620.7199707,1686.05566406,-65.33569336000005,64,36,2020,1,76,75,75,76,78,78,76,77,0,3,-1,-3
990,990,990,990,990,990,990,990,21/01/2020,Bournemouth,Brighton,3,1,H,2,0,H,11,21,3,8,9,12,5,8,1,1,0,0,1638.34411621,1651.11315918,-12.769042969999873,34,66,2020,1,79,76,75,76,75,76,76,76,3,0,0,0
991,991,991,991,991,991,991,991,21/01/2020,Crystal Palace,Southampton,0,2,A,0,1,A,6,15,0,6,12,13,0,8,1,2,0,0,1744.53894043,1685.5378417999998,59.001098630000115,45,55,2020,1,76,78,76,77,71,76,76,76,0,-5,1,2
992,992,992,992,992,992,992,992,21/01/2020,Everton,Newcastle,2,2,D,1,0,H,17,8,8,2,13,10,6,4,1,1,0,0,1742.40429688,1706.26550293,36.138793950000036,56,44,2020,1,79,78,78,79,77,77,76,77,3,-1,2,1
993,993,993,993,993,993,993,993,21/01/2020,Sheffield United,Man City,0,1,A,0,0,D,4,18,1,5,13,13,5,13,4,3,0,0,1694.98864746,1995.45581055,-300.46716309,33,67,2020,1,73,74,75,74,87,87,84,86,-11,12,-12,-13
994,994,994,994,994,994,994,994,21/01/2020,Chelsea,Arsenal,2,2,D,1,0,H,19,2,8,2,11,6,17,5,2,1,0,1,1840.75976562,1796.95056152,43.80920409999999,60,40,2020,1,79,82,81,81,85,82,79,81,0,4,0,0
995,995,995,995,995,995,995,995,22/01/2020,Leicester,West Ham,4,1,H,2,0,H,19,6,8,2,10,19,7,8,1,1,0,0,1812.67272949,1691.48425293,121.18847656000004,67,33,2020,1,79,79,79,79,82,78,76,78,3,3,1,1
996,996,996,996,996,996,996,996,22/01/2020,Tottenham,Norwich,2,1,H,1,0,H,14,12,3,2,12,7,7,3,0,1,0,0,1814.00842285,1601.10742188,212.90100097000004,52,49,2020,1,89,82,81,83,76,74,71,74,18,-5,9,8
997,997,997,997,997,997,997,997,22/01/2020,Man United,Burnley,0,2,A,0,1,A,24,5,7,2,11,7,5,2,0,2,0,0,1815.953125,1673.49291992,142.4602050799999,70,30,2020,1,83,80,78,81,77,75,77,76,6,-1,5,5
998,998,998,998,998,998,998,998,23/01/2020,Wolves,Liverpool,1,2,A,0,1,A,10,13,3,6,6,11,2,4,0,1,0,0,1764.9161377,2076.80688477,-311.8907470700001,46,54,2020,1,79,83,76,78,87,83,85,85,-6,11,-7,0
999,999,999,999,999,999,999,999,29/01/2020,West Ham,Liverpool,0,2,A,0,1,A,7,13,4,5,6,6,3,7,2,0,0,0,1684.7434082000002,2079.37792969,-394.63452149,31,69,2020,1,82,78,76,78,87,83,85,85,-3,11,-7,-5
1000,1000,1000,1000,1000,1000,1000,1000,01/02/2020,Leicester,Chelsea,2,2,D,0,0,D,14,7,4,3,16,14,4,6,2,2,0,0,1819.41357422,1837.98937988,-18.57580565999979,49,51,2020,2,79,79,79,79,79,85,80,81,-1,0,-2,-6
1001,1001,1001,1001,1001,1001,1001,1001,01/02/2020,Bournemouth,Aston Villa,2,1,H,2,0,H,16,18,6,5,10,15,1,8,1,3,1,0,1648.16699219,1628.98718262,19.17980956999985,40,60,2020,2,78,76,76,76,77,75,72,76,6,1,0,1
1002,1002,1002,1002,1002,1002,1002,1002,01/02/2020,Crystal Palace,Sheffield United,0,1,A,0,0,D,13,10,3,3,9,15,9,5,3,2,0,0,1728.85400391,1692.25402832,36.59997558999999,62,38,2020,2,76,78,76,77,73,76,75,75,1,-3,2,2
1003,1003,1003,1003,1003,1003,1003,1003,01/02/2020,Liverpool,Southampton,4,0,H,0,0,D,16,17,9,4,9,15,6,11,0,2,0,0,2081.63378906,1701.22277832,380.4110107399997,61,39,2020,2,87,83,85,85,75,76,76,76,11,-10,9,7
1004,1004,1004,1004,1004,1004,1004,1004,01/02/2020,Newcastle,Norwich,0,0,D,0,0,D,15,19,5,4,10,15,8,12,2,1,0,0,1708.83081055,1598.71154785,110.11926270000004,43,57,2020,2,77,77,77,77,76,74,72,74,5,-1,3,3
1005,1005,1005,1005,1005,1005,1005,1005,01/02/2020,Watford,Everton,2,3,A,2,2,D,11,12,2,5,17,14,4,4,2,2,0,1,1677.78833008,1739.83898926,-62.05065918000015,44,55,2020,2,77,78,75,77,79,78,79,79,-2,4,-2,0
1006,1006,1006,1006,1006,1006,1006,1006,01/02/2020,West Ham,Brighton,3,3,D,2,0,H,12,19,6,6,8,9,4,6,1,1,0,0,1682.4876709000002,1641.2902832,41.197387700000256,35,65,2020,2,82,78,76,78,76,77,76,76,6,0,2,1
1007,1007,1007,1007,1007,1007,1007,1007,01/02/2020,Man United,Wolves,0,0,D,0,0,D,15,14,5,3,14,15,4,6,3,2,0,0,1797.78857422,1762.34509277,35.443481450000036,64,36,2020,2,83,80,78,81,79,79,77,78,6,1,3,1
1008,1008,1008,1008,1008,1008,1008,1008,02/02/2020,Burnley,Arsenal,0,0,D,0,0,D,15,13,2,2,8,11,5,7,1,3,0,0,1691.65759277,1799.72094727,-108.06335449999985,43,57,2020,2,77,76,77,76,85,82,78,80,-1,8,-4,-6
1009,1009,1009,1009,1009,1009,1009,1009,02/02/2020,Tottenham,Man City,2,0,H,0,0,D,3,18,3,5,8,14,2,6,2,3,0,1,1816.40429688,1998.19042969,-181.78613281000003,33,67,2020,2,86,82,82,82,87,87,83,86,3,5,-4,-5
1010,1010,1010,1010,1010,1010,1010,1010,08/02/2020,Everton,Crystal Palace,3,1,H,1,0,H,14,10,8,2,11,12,4,6,0,1,0,0,1747.61682129,1718.28369141,29.33312987999989,47,53,2020,2,79,78,79,79,76,78,76,77,3,-3,2,0
1011,1011,1011,1011,1011,1011,1011,1011,08/02/2020,Brighton,Watford,1,1,D,0,1,A,10,5,2,2,9,12,3,2,2,2,0,0,1643.98132324,1670.01062012,-26.02929688000017,66,33,2020,2,76,77,76,76,77,78,75,77,1,1,-1,-1
1012,1012,1012,1012,1012,1012,1012,1012,09/02/2020,Sheffield United,Bournemouth,2,1,H,1,1,D,16,10,6,2,10,8,8,4,2,2,0,0,1702.82421875,1654.18579102,48.6384277300001,55,46,2020,2,73,76,75,75,78,76,76,76,-3,3,-1,0
1013,1013,1013,1013,1013,1013,1013,1013,14/02/2020,Wolves,Leicester,0,0,D,0,0,D,15,9,3,3,13,10,7,0,2,2,0,1,1764.88183594,1818.37866211,-53.49682617000008,43,57,2020,2,79,79,77,78,79,79,79,79,0,2,-1,0
1014,1014,1014,1014,1014,1014,1014,1014,15/02/2020,Southampton,Burnley,1,2,A,1,1,D,10,9,2,6,8,11,4,3,2,2,0,0,1699.3302002,1693.26538086,6.0648193399999855,62,38,2020,2,75,76,76,76,77,76,77,76,-2,1,0,0
1015,1015,1015,1015,1015,1015,1015,1015,15/02/2020,Norwich,Liverpool,0,1,A,0,0,D,5,17,1,6,5,11,2,7,1,2,0,0,1603.12805176,2083.52636719,-480.39831543000014,37,64,2020,2,76,74,72,74,87,83,85,85,-9,15,-11,-9
1016,1016,1016,1016,1016,1016,1016,1016,16/02/2020,Aston Villa,Tottenham,2,3,A,1,2,A,18,23,4,10,12,10,12,7,2,0,0,0,1622.96850586,1832.40795898,-209.43945312,55,45,2020,2,77,75,72,76,86,82,82,82,-5,14,-6,-7
1017,1017,1017,1017,1017,1017,1017,1017,16/02/2020,Arsenal,Newcastle,4,0,H,0,0,D,15,10,7,2,15,9,5,6,2,0,0,0,1798.11315918,1704.41442871,93.69873046999987,68,32,2020,2,85,82,78,80,77,77,77,77,8,-1,3,5
1018,1018,1018,1018,1018,1018,1018,1018,17/02/2020,Chelsea,Man United,0,2,A,0,1,A,17,9,1,3,11,11,9,8,4,3,0,0,1839.02429199,1795.25183105,43.772460939999974,61,39,2020,2,79,85,80,81,83,80,78,81,1,3,0,5
1019,1019,1019,1019,1019,1019,1019,1019,19/02/2020,Man City,West Ham,2,0,H,1,0,H,20,3,7,0,5,7,6,1,0,1,0,0,1979.8671875,1677.47692871,302.39025879,78,22,2020,2,87,87,83,86,82,78,76,78,11,-1,8,9
1020,1020,1020,1020,1020,1020,1020,1020,22/02/2020,Chelsea,Tottenham,2,1,H,1,0,H,17,5,7,3,14,14,3,5,1,2,0,0,1825.04772949,1828.46984863,-3.4221191399999498,48,52,2020,2,79,85,80,81,86,82,82,82,-3,6,-1,3
1021,1021,1021,1021,1021,1021,1021,1021,22/02/2020,Burnley,Bournemouth,3,0,H,0,0,D,16,12,10,4,9,9,7,3,4,3,0,0,1703.48205566,1649.34057617,54.14147948999993,43,59,2020,2,77,76,77,76,78,76,76,76,1,1,0,0
1022,1022,1022,1022,1022,1022,1022,1022,22/02/2020,Crystal Palace,Newcastle,1,0,H,1,0,H,18,8,9,2,15,11,7,5,2,6,0,1,1710.51831055,1695.62316895,14.895141599999988,45,55,2020,2,76,78,76,77,77,77,77,77,-1,1,0,1
1023,1023,1023,1023,1023,1023,1023,1023,22/02/2020,Sheffield United,Brighton,1,1,D,1,1,D,14,8,3,2,3,6,12,2,0,2,0,0,1709.1048584000002,1643.95703125,65.14782715000024,66,34,2020,2,73,76,75,75,76,77,76,76,-3,1,-1,-1
1024,1024,1024,1024,1024,1024,1024,1024,22/02/2020,Southampton,Aston Villa,2,0,H,1,0,H,28,4,9,1,13,17,9,6,1,4,0,0,1690.54907227,1619.65661621,70.89245605999986,46,54,2020,2,75,76,76,76,77,75,72,76,3,1,0,1
1025,1025,1025,1025,1025,1025,1025,1025,22/02/2020,Leicester,Man City,0,1,A,0,0,D,10,18,3,7,14,10,3,7,0,0,0,0,1819.0090332000002,1985.09411621,-166.08508300999983,33,67,2020,2,79,79,79,79,87,87,83,86,-4,8,-7,-8
1026,1026,1026,1026,1026,1026,1026,1026,23/02/2020,Man United,Watford,3,0,H,1,0,H,21,7,9,2,6,15,3,5,0,1,0,0,1811.77929688,1671.47033691,140.30895996999993,57,42,2020,2,83,80,78,81,77,78,75,77,8,-1,4,2
1027,1027,1027,1027,1027,1027,1027,1027,23/02/2020,Wolves,Norwich,3,0,H,2,0,H,19,6,6,4,11,6,4,1,2,3,0,0,1777.72265625,1602.93457031,174.78808593999997,40,60,2020,2,79,79,77,78,76,74,72,74,7,-1,4,5
1028,1028,1028,1028,1028,1028,1028,1028,23/02/2020,Arsenal,Everton,3,2,H,2,2,D,9,17,4,5,12,12,6,3,0,4,0,0,1813.66088867,1756.81774902,56.84313965000001,51,49,2020,2,85,82,78,80,79,78,79,79,6,1,1,4
1029,1029,1029,1029,1029,1029,1029,1029,24/02/2020,Liverpool,West Ham,3,2,H,1,1,D,25,7,7,4,4,10,16,8,0,3,0,0,2077.79199219,1678.32495117,399.4670410200001,68,32,2020,2,87,83,85,85,82,78,76,78,11,-3,7,5
1030,1030,1030,1030,1030,1030,1030,1030,28/02/2020,Norwich,Leicester,1,0,H,0,0,D,11,19,6,4,13,16,6,7,1,2,0,0,1594.86694336,1811.44836426,-216.58142090000004,43,58,2020,2,76,74,72,74,79,79,79,79,-3,7,-5,-5
1031,1031,1031,1031,1031,1031,1031,1031,29/02/2020,Brighton,Crystal Palace,0,1,A,0,0,D,24,12,8,3,8,9,8,7,1,1,0,0,1644.29626465,1714.50231934,-70.20605468999997,64,36,2020,2,76,77,76,76,76,78,76,77,0,0,-1,-1
1032,1032,1032,1032,1032,1032,1032,1032,29/02/2020,Bournemouth,Chelsea,2,2,D,0,1,A,9,23,5,6,8,5,4,14,2,2,0,0,1636.98193359,1819.85705566,-182.8751220700001,27,73,2020,2,78,76,76,76,79,85,80,81,-2,3,-5,-9
1033,1033,1033,1033,1033,1033,1033,1033,29/02/2020,Newcastle,Burnley,0,0,D,0,0,D,21,8,4,1,11,9,11,7,4,3,0,0,1686.23352051,1710.43518066,-24.20166014999995,54,46,2020,2,77,77,77,77,77,76,77,76,0,0,1,1
1034,1034,1034,1034,1034,1034,1034,1034,29/02/2020,West Ham,Southampton,3,1,H,2,1,H,14,10,7,2,8,11,4,9,1,1,0,0,1674.76086426,1695.20043945,-20.439575189999914,35,65,2020,2,82,78,76,78,75,76,76,76,6,-1,2,2
1035,1035,1035,1035,1035,1035,1035,1035,29/02/2020,Watford,Liverpool,3,0,H,0,0,D,14,7,5,1,4,8,3,5,0,0,0,0,1662.22521973,2075.95068359,-413.72546386000016,29,69,2020,2,77,78,75,77,87,83,85,85,-8,12,-8,-5
1036,1036,1036,1036,1036,1036,1036,1036,01/03/2020,Everton,Man United,1,1,D,1,1,D,16,14,5,5,11,11,13,8,3,4,0,0,1748.7088623,1828.41088867,-79.7020263700001,45,55,2020,3,80,78,79,79,83,80,80,81,0,4,-2,-2
1037,1037,1037,1037,1037,1037,1037,1037,01/03/2020,Tottenham,Wolves,2,3,A,2,1,H,13,14,5,4,12,14,4,5,3,2,0,0,1818.87695312,1778.90307617,39.973876949999976,65,35,2020,3,85,82,82,82,79,79,78,78,7,-3,4,3
1038,1038,1038,1038,1038,1038,1038,1038,07/03/2020,Liverpool,Bournemouth,2,1,H,2,1,H,14,6,6,4,10,12,9,4,0,1,0,0,2048.15991211,1640.61706543,407.5428466799999,73,26,2020,3,87,83,85,85,78,76,76,76,11,-7,9,7
1039,1039,1039,1039,1039,1039,1039,1039,07/03/2020,Arsenal,West Ham,1,0,H,0,0,D,9,14,2,6,11,9,6,7,1,2,0,0,1799.74328613,1684.84411621,114.89916991999985,67,33,2020,3,84,82,78,80,82,78,72,78,12,4,2,4
1040,1040,1040,1040,1040,1040,1040,1040,07/03/2020,Crystal Palace,Watford,1,0,H,1,0,H,10,10,3,4,12,19,8,8,4,4,0,0,1722.11425781,1690.01586914,32.09838867000008,44,55,2020,3,73,77,76,77,76,78,75,77,-2,0,0,-1
1041,1041,1041,1041,1041,1041,1041,1041,07/03/2020,Sheffield United,Norwich,1,0,H,1,0,H,10,12,4,5,12,8,10,5,0,0,0,0,1703.35998535,1606.84130859,96.51867676000006,43,58,2020,3,73,77,75,75,76,74,72,74,1,1,1,3
1042,1042,1042,1042,1042,1042,1042,1042,07/03/2020,Southampton,Newcastle,0,1,A,0,0,D,6,14,3,7,14,15,5,8,0,3,1,0,1685.1171875,1685.47729492,-0.3601074200000767,39,61,2020,3,76,76,76,76,76,77,77,77,-1,0,-1,-1
1043,1043,1043,1043,1043,1043,1043,1043,07/03/2020,Wolves,Brighton,0,0,D,0,0,D,11,7,1,1,4,7,2,0,1,3,0,0,1789.27844238,1636.68432617,152.5941162099998,43,57,2020,3,79,79,78,78,76,77,76,76,3,-2,2,2
1044,1044,1044,1044,1044,1044,1044,1044,07/03/2020,Burnley,Tottenham,1,1,D,1,0,H,21,13,8,2,16,11,3,5,5,4,0,0,1711.19140625,1808.50158691,-97.31018066,46,54,2020,3,77,76,76,76,85,82,82,82,-5,9,-6,-6
1045,1045,1045,1045,1045,1045,1045,1045,08/03/2020,Chelsea,Everton,4,0,H,2,0,H,17,3,11,1,8,10,6,1,1,2,0,0,1816.22192383,1749.50488281,66.7170410199999,61,39,2020,3,80,83,81,81,80,78,79,79,1,-1,2,5
1046,1046,1046,1046,1046,1046,1046,1046,08/03/2020,Man United,Man City,2,0,H,1,0,H,12,7,6,2,11,9,2,11,2,4,0,0,1827.61486816,1993.24829102,-165.63342285999985,28,72,2020,3,83,80,80,81,87,87,83,85,0,7,-4,-7
1047,1047,1047,1047,1047,1047,1047,1047,09/03/2020,Leicester,Aston Villa,4,0,H,1,0,H,15,4,7,1,15,12,9,0,2,1,0,0,1799.47399902,1609.59960938,189.8743896400001,64,36,2020,3,79,79,80,79,77,75,75,76,4,-3,3,4
1048,1048,1048,1048,1048,1048,1048,1048,17/06/2020,Aston Villa,Sheffield United,0,0,D,0,0,D,14,5,6,1,11,14,12,4,1,1,0,0,1597.84802246,1701.75097656,-103.9029541,46,54,2020,6,77,75,75,76,73,77,75,75,2,-2,1,-2
1049,1049,1049,1049,1049,1049,1049,1049,17/06/2020,Man City,Arsenal,3,0,H,1,0,H,20,3,12,0,9,7,5,2,1,1,0,1,1971.31311035,1797.59814453,173.7149658200001,67,33,2020,6,87,86,83,85,84,82,78,80,9,1,5,4
1050,1050,1050,1050,1050,1050,1050,1050,19/06/2020,Norwich,Southampton,0,3,A,0,0,D,9,22,1,9,9,15,9,7,1,1,0,0,1596.04833984,1669.49938965,-73.4510498100001,55,45,2020,6,75,74,72,74,76,76,76,76,-1,4,-2,-2
1051,1051,1051,1051,1051,1051,1051,1051,19/06/2020,Tottenham,Man United,1,1,D,1,0,H,10,12,3,6,17,18,7,6,0,1,0,0,1789.54736328,1849.1072998,-59.559936520000065,40,60,2020,6,85,82,82,82,83,81,81,81,4,1,1,1
1052,1052,1052,1052,1052,1052,1052,1052,20/06/2020,Watford,Leicester,1,1,D,0,0,D,8,15,4,2,15,12,2,7,0,1,0,0,1677.81726074,1798.82373047,-121.00646973000015,32,67,2020,6,76,78,75,77,80,79,79,79,-3,5,-2,-1
1053,1053,1053,1053,1053,1053,1053,1053,20/06/2020,Brighton,Arsenal,2,1,H,0,0,D,9,13,5,6,13,8,10,7,2,1,0,0,1635.73046875,1792.40087891,-156.6704101600001,42,58,2020,6,75,76,76,76,84,82,78,80,-3,8,-4,-6
1054,1054,1054,1054,1054,1054,1054,1054,20/06/2020,West Ham,Wolves,0,2,A,0,0,D,7,10,2,6,8,7,5,7,1,1,0,0,1674.58740234,1779.78503418,-105.19763184,42,58,2020,6,82,78,73,78,79,79,78,78,4,6,0,-1
1055,1055,1055,1055,1055,1055,1055,1055,20/06/2020,Bournemouth,Crystal Palace,0,2,A,0,2,A,12,7,1,2,13,15,11,4,3,2,0,0,1633.5982666,1721.91101074,-88.31274413999996,59,41,2020,6,78,76,76,76,73,77,76,77,2,-3,-1,-1
1056,1056,1056,1056,1056,1056,1056,1056,21/06/2020,Newcastle,Sheffield United,3,0,H,0,0,D,12,7,8,1,9,10,2,4,2,0,0,1,1688.6932373,1700.26611328,-11.572875979999935,47,53,2020,6,75,78,77,77,73,77,75,75,0,-4,2,1
1057,1057,1057,1057,1057,1057,1057,1057,21/06/2020,Aston Villa,Chelsea,1,2,A,1,0,H,8,19,4,5,9,17,2,10,2,1,0,0,1599.33300781,1820.44421387,-221.1112060600001,27,73,2020,6,77,75,75,76,80,84,81,81,-4,5,-5,-9
1058,1058,1058,1058,1058,1058,1058,1058,21/06/2020,Everton,Liverpool,0,0,D,0,0,D,9,10,3,3,15,12,1,6,2,2,0,0,1732.8807373,2020.34558105,-287.46484375,30,70,2020,6,80,78,79,78,87,83,85,85,-5,8,-7,-5
1059,1059,1059,1059,1059,1059,1059,1059,22/06/2020,Man City,Burnley,5,0,H,3,0,H,19,1,7,0,8,7,3,1,1,1,0,0,1976.51037598,1706.34667969,270.16369629,71,29,2020,6,87,86,83,85,77,76,76,76,11,-6,9,10
1060,1060,1060,1060,1060,1060,1060,1060,23/06/2020,Leicester,Brighton,0,0,D,0,0,D,11,10,2,2,10,13,6,7,2,2,0,0,1796.84899902,1646.48925781,150.35974121000004,67,33,2020,6,80,79,79,79,75,76,76,76,4,-4,3,3
